"id","type","attributes","relationships","meta"
"1061942","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:16:02.677Z"",""skip-networking"":false,""user-id"":""932776"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932776"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883348"",""type"":""selected-interest""},{""id"":""6883332"",""type"":""selected-interest""},{""id"":""6883327"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061924","attendee","{""pitch"":""STAR Capital seek to create positive economic impact and long-term value for the companies we invest in and the communities in which we work.\n\nCurrently, our investment portfolio consist of:\nSecurities, Asset Management, Insurance, P2P Lending, Multi Finance, Renewable Energy"",""joined-at"":""2022-09-20T05:13:24.611Z"",""skip-networking"":false,""user-id"":""932763"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932763"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6884550"",""type"":""selected-interest""},{""id"":""6884533"",""type"":""selected-interest""},{""id"":""6884524"",""type"":""selected-interest""},{""id"":""6884503"",""type"":""selected-interest""},{""id"":""6884470"",""type"":""selected-interest""},{""id"":""6884469"",""type"":""selected-interest""},{""id"":""6884468"",""type"":""selected-interest""},{""id"":""6884464"",""type"":""selected-interest""},{""id"":""6884442"",""type"":""selected-interest""},{""id"":""6884437"",""type"":""selected-interest""},{""id"":""6884434"",""type"":""selected-interest""},{""id"":""6884425"",""type"":""selected-interest""},{""id"":""6884408"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061914","attendee","{""pitch"":""The Future of Healthcare is Social! Kaleidoscope is Asia's first social prescribing platform for Wellbeing. Aligned with the tectonic shift of healthcare systems towards preventative intervention, Kaleidoscope aims to connect and power the entire collaborative-care ecosystem."",""joined-at"":""2022-09-20T05:11:21.244Z"",""skip-networking"":false,""user-id"":""932754"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932754"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6949844"",""type"":""selected-interest""},{""id"":""6949843"",""type"":""selected-interest""},{""id"":""6949842"",""type"":""selected-interest""},{""id"":""6949841"",""type"":""selected-interest""},{""id"":""6949840"",""type"":""selected-interest""},{""id"":""6949839"",""type"":""selected-interest""},{""id"":""6949838"",""type"":""selected-interest""},{""id"":""6949837"",""type"":""selected-interest""},{""id"":""6949836"",""type"":""selected-interest""},{""id"":""6949835"",""type"":""selected-interest""},{""id"":""6949834"",""type"":""selected-interest""},{""id"":""6949833"",""type"":""selected-interest""},{""id"":""6949831"",""type"":""selected-interest""},{""id"":""6949830"",""type"":""selected-interest""},{""id"":""6949828"",""type"":""selected-interest""},{""id"":""6949822"",""type"":""selected-interest""},{""id"":""6949821"",""type"":""selected-interest""},{""id"":""6949817"",""type"":""selected-interest""},{""id"":""6949816"",""type"":""selected-interest""},{""id"":""6949814"",""type"":""selected-interest""},{""id"":""6949813"",""type"":""selected-interest""},{""id"":""6949811"",""type"":""selected-interest""},{""id"":""6949810"",""type"":""selected-interest""},{""id"":""6949807"",""type"":""selected-interest""},{""id"":""6949806"",""type"":""selected-interest""},{""id"":""6949799"",""type"":""selected-interest""},{""id"":""6949789"",""type"":""selected-interest""},{""id"":""6949788"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061911","attendee","{""pitch"":""Hi! I am Growth Lead at BLACAZ.\n\nWe are an insurance technology startup offering online insurance that is easy and quick to customise and buy. We make insurance accessible and affordable for SMEs and startups (www.blacaz.com)."",""joined-at"":""2022-09-20T05:11:01.778Z"",""skip-networking"":false,""user-id"":""932752"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932752"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883226"",""type"":""selected-interest""},{""id"":""6883222"",""type"":""selected-interest""},{""id"":""6883216"",""type"":""selected-interest""},{""id"":""6883213"",""type"":""selected-interest""},{""id"":""6883211"",""type"":""selected-interest""},{""id"":""6883210"",""type"":""selected-interest""},{""id"":""6883207"",""type"":""selected-interest""},{""id"":""6883204"",""type"":""selected-interest""},{""id"":""6883203"",""type"":""selected-interest""},{""id"":""6883201"",""type"":""selected-interest""},{""id"":""6883199"",""type"":""selected-interest""},{""id"":""6883188"",""type"":""selected-interest""},{""id"":""6883185"",""type"":""selected-interest""},{""id"":""6883181"",""type"":""selected-interest""},{""id"":""6883179"",""type"":""selected-interest""},{""id"":""6883178"",""type"":""selected-interest""},{""id"":""6883177"",""type"":""selected-interest""},{""id"":""6883175"",""type"":""selected-interest""},{""id"":""6883167"",""type"":""selected-interest""},{""id"":""6883162"",""type"":""selected-interest""},{""id"":""6883161"",""type"":""selected-interest""},{""id"":""6883158"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061908","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:08:57.610Z"",""skip-networking"":false,""user-id"":""932749"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932749"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883143"",""type"":""selected-interest""},{""id"":""6883142"",""type"":""selected-interest""},{""id"":""6883136"",""type"":""selected-interest""},{""id"":""6883131"",""type"":""selected-interest""},{""id"":""6883130"",""type"":""selected-interest""},{""id"":""6883129"",""type"":""selected-interest""},{""id"":""6883128"",""type"":""selected-interest""},{""id"":""6883115"",""type"":""selected-interest""},{""id"":""6883111"",""type"":""selected-interest""},{""id"":""6883104"",""type"":""selected-interest""},{""id"":""6883103"",""type"":""selected-interest""},{""id"":""6883096"",""type"":""selected-interest""},{""id"":""6883092"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061905","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:07:55.690Z"",""skip-networking"":false,""user-id"":""932744"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932744"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883101"",""type"":""selected-interest""},{""id"":""6883086"",""type"":""selected-interest""},{""id"":""6883081"",""type"":""selected-interest""},{""id"":""6883075"",""type"":""selected-interest""},{""id"":""6883071"",""type"":""selected-interest""},{""id"":""6883063"",""type"":""selected-interest""},{""id"":""6883058"",""type"":""selected-interest""},{""id"":""6883055"",""type"":""selected-interest""},{""id"":""6883042"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061903","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:07:01.838Z"",""skip-networking"":false,""user-id"":""932743"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932743"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883102"",""type"":""selected-interest""},{""id"":""6883098"",""type"":""selected-interest""},{""id"":""6883088"",""type"":""selected-interest""},{""id"":""6883083"",""type"":""selected-interest""},{""id"":""6883080"",""type"":""selected-interest""},{""id"":""6883073"",""type"":""selected-interest""},{""id"":""6883070"",""type"":""selected-interest""},{""id"":""6883059"",""type"":""selected-interest""},{""id"":""6883051"",""type"":""selected-interest""},{""id"":""6883048"",""type"":""selected-interest""},{""id"":""6883043"",""type"":""selected-interest""},{""id"":""6883038"",""type"":""selected-interest""},{""id"":""6883037"",""type"":""selected-interest""},{""id"":""6883036"",""type"":""selected-interest""},{""id"":""6883030"",""type"":""selected-interest""},{""id"":""6883029"",""type"":""selected-interest""},{""id"":""6883028"",""type"":""selected-interest""},{""id"":""6883026"",""type"":""selected-interest""},{""id"":""6883025"",""type"":""selected-interest""},{""id"":""6883023"",""type"":""selected-interest""},{""id"":""6883022"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061902","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:07:01.703Z"",""skip-networking"":false,""user-id"":""932742"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932742"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883003"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061894","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:04:56.247Z"",""skip-networking"":false,""user-id"":""930100"",""bookmarked"":false}","{""user"":{""data"":{""id"":""930100"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883085"",""type"":""selected-interest""},{""id"":""6883082"",""type"":""selected-interest""},{""id"":""6883078"",""type"":""selected-interest""},{""id"":""6883074"",""type"":""selected-interest""},{""id"":""6883072"",""type"":""selected-interest""},{""id"":""6883068"",""type"":""selected-interest""},{""id"":""6883064"",""type"":""selected-interest""},{""id"":""6883061"",""type"":""selected-interest""},{""id"":""6883060"",""type"":""selected-interest""},{""id"":""6883056"",""type"":""selected-interest""},{""id"":""6883054"",""type"":""selected-interest""},{""id"":""6883050"",""type"":""selected-interest""},{""id"":""6883047"",""type"":""selected-interest""},{""id"":""6883044"",""type"":""selected-interest""},{""id"":""6883039"",""type"":""selected-interest""},{""id"":""6883035"",""type"":""selected-interest""},{""id"":""6883024"",""type"":""selected-interest""},{""id"":""6883017"",""type"":""selected-interest""},{""id"":""6883008"",""type"":""selected-interest""},{""id"":""6883002"",""type"":""selected-interest""},{""id"":""6882998"",""type"":""selected-interest""},{""id"":""6882992"",""type"":""selected-interest""},{""id"":""6882987"",""type"":""selected-interest""},{""id"":""6882985"",""type"":""selected-interest""},{""id"":""6882983"",""type"":""selected-interest""},{""id"":""6882982"",""type"":""selected-interest""},{""id"":""6882981"",""type"":""selected-interest""},{""id"":""6882980"",""type"":""selected-interest""},{""id"":""6882978"",""type"":""selected-interest""},{""id"":""6882977"",""type"":""selected-interest""},{""id"":""6882972"",""type"":""selected-interest""},{""id"":""6882964"",""type"":""selected-interest""},{""id"":""6882963"",""type"":""selected-interest""},{""id"":""6882961"",""type"":""selected-interest""},{""id"":""6882960"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061884","attendee","{""pitch"":""Finally, we can meet in person.\nHave fun, everybody!"",""joined-at"":""2022-09-20T05:01:42.585Z"",""skip-networking"":false,""user-id"":""932728"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932728"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6949357"",""type"":""selected-interest""},{""id"":""6949356"",""type"":""selected-interest""},{""id"":""6882929"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061883","attendee","{""pitch"":null,""joined-at"":""2022-09-20T05:01:36.755Z"",""skip-networking"":false,""user-id"":""932727"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932727"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6884038"",""type"":""selected-interest""},{""id"":""6884030"",""type"":""selected-interest""},{""id"":""6884029"",""type"":""selected-interest""},{""id"":""6884028"",""type"":""selected-interest""},{""id"":""6884020"",""type"":""selected-interest""},{""id"":""6884008"",""type"":""selected-interest""},{""id"":""6884007"",""type"":""selected-interest""},{""id"":""6884006"",""type"":""selected-interest""},{""id"":""6883998"",""type"":""selected-interest""},{""id"":""6883997"",""type"":""selected-interest""},{""id"":""6883996"",""type"":""selected-interest""},{""id"":""6883992"",""type"":""selected-interest""},{""id"":""6883991"",""type"":""selected-interest""},{""id"":""6883990"",""type"":""selected-interest""},{""id"":""6883987"",""type"":""selected-interest""},{""id"":""6883986"",""type"":""selected-interest""},{""id"":""6883985"",""type"":""selected-interest""},{""id"":""6883761"",""type"":""selected-interest""},{""id"":""6883760"",""type"":""selected-interest""},{""id"":""6883757"",""type"":""selected-interest""},{""id"":""6883756"",""type"":""selected-interest""},{""id"":""6883753"",""type"":""selected-interest""},{""id"":""6883752"",""type"":""selected-interest""},{""id"":""6883748"",""type"":""selected-interest""},{""id"":""6883747"",""type"":""selected-interest""},{""id"":""6883740"",""type"":""selected-interest""},{""id"":""6883739"",""type"":""selected-interest""},{""id"":""6883732"",""type"":""selected-interest""},{""id"":""6883731"",""type"":""selected-interest""},{""id"":""6883725"",""type"":""selected-interest""},{""id"":""6883724"",""type"":""selected-interest""},{""id"":""6883707"",""type"":""selected-interest""},{""id"":""6883706"",""type"":""selected-interest""},{""id"":""6883465"",""type"":""selected-interest""},{""id"":""6883464"",""type"":""selected-interest""},{""id"":""6883456"",""type"":""selected-interest""},{""id"":""6883455"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061881","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T05:00:20.683Z"",""skip-networking"":false,""user-id"":""932723"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932723"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13224"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882844"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061876","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:59:26.069Z"",""skip-networking"":false,""user-id"":""932720"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932720"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882846"",""type"":""selected-interest""},{""id"":""6882845"",""type"":""selected-interest""},{""id"":""6882843"",""type"":""selected-interest""},{""id"":""6882836"",""type"":""selected-interest""},{""id"":""6882834"",""type"":""selected-interest""},{""id"":""6882833"",""type"":""selected-interest""},{""id"":""6882831"",""type"":""selected-interest""},{""id"":""6882830"",""type"":""selected-interest""},{""id"":""6882827"",""type"":""selected-interest""},{""id"":""6882826"",""type"":""selected-interest""},{""id"":""6882821"",""type"":""selected-interest""},{""id"":""6882820"",""type"":""selected-interest""},{""id"":""6882815"",""type"":""selected-interest""},{""id"":""6882814"",""type"":""selected-interest""},{""id"":""6882808"",""type"":""selected-interest""},{""id"":""6882807"",""type"":""selected-interest""},{""id"":""6882806"",""type"":""selected-interest""},{""id"":""6882805"",""type"":""selected-interest""},{""id"":""6882800"",""type"":""selected-interest""},{""id"":""6882799"",""type"":""selected-interest""},{""id"":""6882798"",""type"":""selected-interest""},{""id"":""6882797"",""type"":""selected-interest""},{""id"":""6882791"",""type"":""selected-interest""},{""id"":""6882790"",""type"":""selected-interest""},{""id"":""6882782"",""type"":""selected-interest""},{""id"":""6882780"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061872","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:58:49.690Z"",""skip-networking"":false,""user-id"":""932713"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932713"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6883112"",""type"":""selected-interest""},{""id"":""6883110"",""type"":""selected-interest""},{""id"":""6883108"",""type"":""selected-interest""},{""id"":""6883099"",""type"":""selected-interest""},{""id"":""6883094"",""type"":""selected-interest""},{""id"":""6883090"",""type"":""selected-interest""},{""id"":""6883089"",""type"":""selected-interest""},{""id"":""6883084"",""type"":""selected-interest""},{""id"":""6883069"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061868","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:58:11.050Z"",""skip-networking"":false,""user-id"":""932712"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932712"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882758"",""type"":""selected-interest""},{""id"":""6882755"",""type"":""selected-interest""},{""id"":""6882751"",""type"":""selected-interest""},{""id"":""6882748"",""type"":""selected-interest""},{""id"":""6882747"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061853","attendee","{""pitch"":""Hi! Looking forward to learning from the community"",""joined-at"":""2022-09-20T04:53:52.212Z"",""skip-networking"":false,""user-id"":""932702"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932702"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882708"",""type"":""selected-interest""},{""id"":""6882707"",""type"":""selected-interest""},{""id"":""6882705"",""type"":""selected-interest""},{""id"":""6882701"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061850","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:53:24.390Z"",""skip-networking"":false,""user-id"":""932700"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932700"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882700"",""type"":""selected-interest""},{""id"":""6882699"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061843","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:50:47.464Z"",""skip-networking"":false,""user-id"":""932695"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932695"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882691"",""type"":""selected-interest""},{""id"":""6882690"",""type"":""selected-interest""},{""id"":""6882689"",""type"":""selected-interest""},{""id"":""6882688"",""type"":""selected-interest""},{""id"":""6882686"",""type"":""selected-interest""},{""id"":""6882683"",""type"":""selected-interest""},{""id"":""6882682"",""type"":""selected-interest""},{""id"":""6882679"",""type"":""selected-interest""},{""id"":""6882678"",""type"":""selected-interest""},{""id"":""6882675"",""type"":""selected-interest""},{""id"":""6882674"",""type"":""selected-interest""},{""id"":""6882672"",""type"":""selected-interest""},{""id"":""6882671"",""type"":""selected-interest""},{""id"":""6882669"",""type"":""selected-interest""},{""id"":""6882668"",""type"":""selected-interest""},{""id"":""6882666"",""type"":""selected-interest""},{""id"":""6882665"",""type"":""selected-interest""},{""id"":""6882662"",""type"":""selected-interest""},{""id"":""6882661"",""type"":""selected-interest""},{""id"":""6882656"",""type"":""selected-interest""},{""id"":""6882655"",""type"":""selected-interest""},{""id"":""6882649"",""type"":""selected-interest""},{""id"":""6882644"",""type"":""selected-interest""},{""id"":""6882640"",""type"":""selected-interest""},{""id"":""6882633"",""type"":""selected-interest""},{""id"":""6882630"",""type"":""selected-interest""},{""id"":""6882629"",""type"":""selected-interest""},{""id"":""6882624"",""type"":""selected-interest""},{""id"":""6882619"",""type"":""selected-interest""},{""id"":""6882618"",""type"":""selected-interest""},{""id"":""6882603"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061842","attendee","{""pitch"":""Hey everyone! I'm with Neofin - top digital lending and BNPL automation platform. Our solution helps both mature businesses and startups to launch new financing products without any coding. I'd be happy to chat with fintech enthusiasts and share our insights and experience"",""joined-at"":""2022-09-20T04:50:29.276Z"",""skip-networking"":false,""user-id"":""932694"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932694"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882663"",""type"":""selected-interest""},{""id"":""6882659"",""type"":""selected-interest""},{""id"":""6882639"",""type"":""selected-interest""},{""id"":""6882638"",""type"":""selected-interest""},{""id"":""6882627"",""type"":""selected-interest""},{""id"":""6882626"",""type"":""selected-interest""},{""id"":""6882625"",""type"":""selected-interest""},{""id"":""6882622"",""type"":""selected-interest""},{""id"":""6882617"",""type"":""selected-interest""},{""id"":""6882602"",""type"":""selected-interest""},{""id"":""6882601"",""type"":""selected-interest""},{""id"":""6882599"",""type"":""selected-interest""},{""id"":""6882589"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061836","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:47:51.650Z"",""skip-networking"":false,""user-id"":""932688"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932688"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882545"",""type"":""selected-interest""},{""id"":""6882544"",""type"":""selected-interest""},{""id"":""6882541"",""type"":""selected-interest""},{""id"":""6882539"",""type"":""selected-interest""},{""id"":""6882534"",""type"":""selected-interest""},{""id"":""6882530"",""type"":""selected-interest""},{""id"":""6882527"",""type"":""selected-interest""},{""id"":""6882524"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061830","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:46:20.344Z"",""skip-networking"":false,""user-id"":""628694"",""bookmarked"":false}","{""user"":{""data"":{""id"":""628694"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882528"",""type"":""selected-interest""},{""id"":""6882526"",""type"":""selected-interest""},{""id"":""6882521"",""type"":""selected-interest""},{""id"":""6882520"",""type"":""selected-interest""},{""id"":""6882516"",""type"":""selected-interest""},{""id"":""6882511"",""type"":""selected-interest""},{""id"":""6882506"",""type"":""selected-interest""},{""id"":""6882489"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061825","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:44:54.521Z"",""skip-networking"":false,""user-id"":""932680"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932680"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882445"",""type"":""selected-interest""},{""id"":""6882444"",""type"":""selected-interest""},{""id"":""6882441"",""type"":""selected-interest""},{""id"":""6882440"",""type"":""selected-interest""},{""id"":""6882436"",""type"":""selected-interest""},{""id"":""6882435"",""type"":""selected-interest""},{""id"":""6882430"",""type"":""selected-interest""},{""id"":""6882429"",""type"":""selected-interest""},{""id"":""6882425"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061820","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T04:43:18.149Z"",""skip-networking"":false,""user-id"":""932676"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932676"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882420"",""type"":""selected-interest""},{""id"":""6882417"",""type"":""selected-interest""},{""id"":""6882416"",""type"":""selected-interest""},{""id"":""6882415"",""type"":""selected-interest""},{""id"":""6882411"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061812","attendee","{""pitch"":""Explore in Business Development, Lean Startup, and Finance, Certified in Qualified Wealth Planner QWP and Registered Securities Analyst RSA. Startup and business professional with 5 years experience and a former co-founder of a startup for 2 years and joined 2 business Incubator."",""joined-at"":""2022-09-20T04:38:25.438Z"",""skip-networking"":false,""user-id"":""932669"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932669"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882515"",""type"":""selected-interest""},{""id"":""6882513"",""type"":""selected-interest""},{""id"":""6882510"",""type"":""selected-interest""},{""id"":""6882507"",""type"":""selected-interest""},{""id"":""6882498"",""type"":""selected-interest""},{""id"":""6882492"",""type"":""selected-interest""},{""id"":""6882487"",""type"":""selected-interest""},{""id"":""6882477"",""type"":""selected-interest""},{""id"":""6882474"",""type"":""selected-interest""},{""id"":""6882473"",""type"":""selected-interest""},{""id"":""6882466"",""type"":""selected-interest""},{""id"":""6882461"",""type"":""selected-interest""},{""id"":""6882460"",""type"":""selected-interest""},{""id"":""6882454"",""type"":""selected-interest""},{""id"":""6882450"",""type"":""selected-interest""},{""id"":""6882449"",""type"":""selected-interest""},{""id"":""6882434"",""type"":""selected-interest""},{""id"":""6882428"",""type"":""selected-interest""},{""id"":""6882427"",""type"":""selected-interest""},{""id"":""6882426"",""type"":""selected-interest""},{""id"":""6882424"",""type"":""selected-interest""},{""id"":""6882422"",""type"":""selected-interest""},{""id"":""6882418"",""type"":""selected-interest""},{""id"":""6882405"",""type"":""selected-interest""},{""id"":""6882404"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061774","attendee","{""pitch"":""Feeling shy? Please drop me a press release/startups introduction at Risky@techinasia.com "",""joined-at"":""2022-09-20T04:15:12.214Z"",""skip-networking"":false,""user-id"":""932640"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932640"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13224"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6932751"",""type"":""selected-interest""},{""id"":""6882111"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
